CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,
16,45.6667,-1,1,-1,72.5455,-1,15,69.6667,0.994352,0,-1,76.1818,-1,14,88.6,-1,0,-1,69.8182,-1,11,54.75,0.999829,0,-1,72.9091,-1,11,5,-1,0,-1,82.1818,-1,
16,45.6667,-1,0,-1,72.5455,-1,15,69.6667,-1,0,-1,76.1818,-1,14,88.6,-1,0,-1,69.8182,-1,11,54.75,-1,0,-1,72.9091,-1,11,5,-1,0,-1,82.1818,-1,
16,45.6667,-1,0,-1,72.5455,-1,15,69.6667,0.997124,0,-1,76.1818,-1,14,88.6,0.0591348,0,-1,69.8182,-1,11,54.75,-1,0,-1,72.9091,-1,11,5,0.132409,0,-1,82.1818,-1,
16,45.6667,-1,0,-1,72.5455,-1,15,69.6667,0.995781,0,-1,76.1818,-1,14,88.6,0.0426826,0,-1,69.8182,-1,11,54.75,-1,0,-1,72.9091,-1,11,5,1,0,-1,82.1818,-1,
16,45.6667,-1,0,-1,72.5455,-1,15,69.6667,0.999213,0,-1,76.1818,-1,14,88.6,0.118034,0,-1,69.8182,-1,11,54.75,0.121563,0,-1,72.9091,-1,11,5,-1,0,-1,82.1818,-1,
16,45.6667,0.956367,0,-1,72.5455,-1,15,69.6667,0.476836,0,-1,76.1818,-1,14,88.6,0.267123,0,-1,69.8182,-1,11,54.75,0.959467,0,-1,72.9091,-1,11,5,0.207995,0,-1,82.1818,-1,
16,45.6667,1,0,-1,72.5455,-1,15,69.6667,1,0,-1,76.1818,-1,14,88.6,0.0477653,0,-1,69.8182,-1,11,54.75,-1,0,-1,72.9091,-1,11,5,0.20744,0,-1,82.1818,-1,
16,45.6667,-1,0,-1,72.5455,-1,15,69.6667,-1,0,-1,76.1818,-1,14,88.6,0.087249,0,-1,69.8182,-1,11,54.75,-1,0,-1,72.9091,-1,11,5,1,0,-1,82.1818,-1,
16,45.6667,1,0,-1,72.5455,-1,15,69.6667,0.998168,0,-1,76.1818,-1,15,87.2,0.233869,1,-1,69.1818,-1,11,54.75,0.996094,0,-1,72.9091,-1,12,49.3333,-1,1,-1,78,-1,
16,45.6667,-1,0,-1,72.5455,-1,15,69.6667,0.953815,0,-1,76.1818,-1,15,87.2,-1,0,-1,69.1818,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,-1,0,-1,78,-1,
16,45.6667,1,0,-1,72.5455,-1,15,69.6667,1,0,-1,76.1818,-1,15,87.2,0.674457,0,-1,69.1818,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,0.265765,0,-1,78,-1,
16,45.6667,-1,0,-1,72.5455,-1,15,69.6667,0.475617,0,-1,76.1818,-1,15,87.2,-1,0,-1,69.1818,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,0.265765,0,-1,78,-1,
16,45.6667,1,0,-1,72.5455,-1,15,69.6667,0.970805,0,-1,76.1818,-1,15,87.2,-1,0,-1,69.1818,-1,11,54.75,0.0693077,0,-1,72.9091,-1,12,49.3333,-1,0,-1,78,-1,
16,45.6667,1,0,-1,72.5455,-1,15,69.6667,1,0,-1,76.1818,-1,15,87.2,0.764477,0,-1,69.1818,-1,11,54.75,0.999668,0,-1,72.9091,-1,12,49.3333,-1,0,-1,78,-1,
16,45.6667,1,0,-1,72.5455,-1,15,69.6667,0.468404,0,-1,76.1818,-1,15,87.2,0.816154,0,-1,69.1818,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,0.265765,0,-1,78,-1,
16,45.6667,-1,0,-1,72.5455,-1,16,65.6667,0.98344,1,-1,76.1818,-1,16,99.6667,-1,1,-1,65.5455,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,-1,0,-1,78,-1,
17,45.3333,-1,1,-1,72.4545,-1,16,65.6667,0.47188,0,-1,76.1818,-1,16,99.6667,0.101921,0,-1,65.5455,-1,11,54.75,0.999727,0,-1,72.9091,-1,12,49.3333,-1,0,-1,78,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.471434,0,-1,76.1818,-1,16,99.6667,0.134913,0,-1,65.5455,-1,11,54.75,0.999736,0,-1,72.9091,-1,12,49.3333,-1,0,-1,78,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.999968,0,-1,76.1818,-1,16,99.6667,0.718403,0,-1,65.5455,-1,11,54.75,0.999746,0,-1,72.9091,-1,12,49.3333,0.107172,0,-1,78,-1,
17,45.3333,0.957336,0,-1,72.4545,-1,16,65.6667,0.913207,0,-1,76.1818,-1,16,99.6667,-1,0,-1,65.5455,-1,11,54.75,0.999748,0,-1,72.9091,-1,12,49.3333,0.165891,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.910841,0,-1,76.1818,-1,16,99.6667,0.121356,0,-1,65.5455,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,0.138644,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.476793,0,-1,76.1818,-1,16,99.6667,0.035876,0,-1,65.5455,-1,11,54.75,0.999775,0,-1,72.9091,-1,12,49.3333,1,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,1,0,-1,76.1818,-1,16,99.6667,0.0694134,0,-1,65.5455,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,0.265765,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,-1,0,-1,76.1818,-1,16,99.6667,0.780746,0,-1,65.5455,-1,11,54.75,0.999796,0,-1,72.9091,-1,12,49.3333,-1,0,-1,78,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.469858,0,-1,76.1818,-1,16,99.6667,-1,0,-1,65.5455,-1,11,54.75,0.999806,0,-1,72.9091,-1,12,49.3333,0.0710393,0,-1,78,-1,
17,45.3333,1,0,0.838889,72.4545,0.8,16,65.6667,0.970385,0,0.938889,76.1818,1,16,99.6667,0.0410843,0,0.783333,65.5455,0.85,11,54.75,0.99981,0,0.878889,72.9091,1,12,49.3333,1,0,0.783333,78,0.85,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,-1,0,-1,76.1818,-1,16,99.6667,0.735216,0,-1,65.5455,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,-1,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.477527,0,-1,76.1818,-1,16,99.6667,-1,0,-1,65.5455,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,0.265765,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.400776,0,-1,76.1818,-1,16,99.6667,-1,0,-1,65.5455,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,0.265765,0,-1,78,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.795879,0,-1,76.1818,-1,16,99.6667,-1,0,-1,65.5455,-1,11,54.75,0.999821,0,-1,72.9091,-1,12,49.3333,-1,0,-1,78,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,-1,0,-1,76.1818,-1,16,99.6667,-1,0,-1,65.5455,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,-1,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.889706,0,-1,76.1818,-1,16,99.6667,0.679513,0,-1,65.5455,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,0.0568184,0,-1,78,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.769063,0,-1,76.1818,-1,17,110,-1,1,-1,62.0909,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,0.159483,0,-1,78,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.96157,0,-1,76.1818,-1,17,110,-1,0,-1,62.0909,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,0.0877041,0,-1,78,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.477455,0,-1,76.1818,-1,17,110,-1,0,-1,62.0909,-1,11,54.75,0.999829,0,-1,72.9091,-1,12,49.3333,1,0,-1,78,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.48142,0,-1,76.1818,-1,17,110,1,0,-1,62.0909,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,0.0478702,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.478042,0,-1,76.1818,-1,17,110,-1,0,-1,62.0909,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,1,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.475297,0,-1,76.1818,-1,17,110,1,0,-1,62.0909,-1,11,54.75,0.999834,0,-1,72.9091,-1,12,49.3333,-1,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.474048,0,-1,76.1818,-1,17,110,1,0,-1,62.0909,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,0.0410387,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.676049,0,-1,76.1818,-1,17,110,-1,0,-1,62.0909,-1,11,54.75,0.999841,0,-1,72.9091,-1,12,49.3333,1,0,-1,78,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.425165,0,-1,76.1818,-1,17,110,-1,0,-1,62.0909,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,-1,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.467019,0,-1,76.1818,-1,17,110,1,0,-1,62.0909,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,0.0413123,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.999998,0,-1,76.1818,-1,17,110,1,0,-1,62.0909,-1,11,54.75,0.999847,0,-1,72.9091,-1,12,49.3333,1,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,-1,0,-1,76.1818,-1,17,110,-1,0,-1,62.0909,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,0.265765,0,-1,78,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.462671,0,-1,76.1818,-1,17,110,1,0,-1,62.0909,-1,11,54.75,0.999853,0,-1,72.9091,-1,12,49.3333,0.116064,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,1,0,-1,76.1818,-1,17,110,1,0,-1,62.0909,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,0.16886,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.459002,0,-1,76.1818,-1,17,110,-1,0,-1,62.0909,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,0.0358409,0,-1,78,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.782444,0,-1,76.1818,-1,17,110,-1,0,-1,62.0909,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,1,0,-1,78,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.928121,0,-1,76.1818,-1,18,96.2857,0.928224,1,-1,59.6364,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,0.0316647,0,-1,78,-1,
17,45.3333,0.954055,0,-1,72.4545,-1,16,65.6667,-1,0,-1,76.1818,-1,19,92,0.460884,1,-1,58.6364,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,1,0,-1,78,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,1,0,-1,76.1818,-1,19,92,-1,0,-1,58.6364,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,-1,0,-1,78,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.457506,0,-1,76.1818,-1,19,92,-1,0,-1,58.6364,-1,11,54.75,0.99986,0,-1,72.9091,-1,12,49.3333,-1,0,-1,78,-1,
17,45.3333,0.96775,0,-1,72.4545,-1,16,65.6667,0.474542,0,-1,76.1818,-1,19,92,0.0358018,0,-1,58.6364,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,-1,0,-1,78,-1,
17,45.3333,0.982726,0,-1,72.4545,-1,16,65.6667,0.966396,0,-1,76.1818,-1,19,92,0.087346,0,-1,58.6364,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,-1,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,-1,0,-1,76.1818,-1,19,92,0.0567238,0,-1,58.6364,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,-1,0,-1,78,-1,
17,45.3333,-1,0,0.838889,72.4545,0.8,16,65.6667,0.988257,0,0.938889,76.1818,1,20,78,0.938076,1,0.782222,56,0.85,11,54.75,-1,0,0.878889,72.9091,1,12,49.3333,-1,0,0.783333,78,0.85,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,-1,0,-1,76.1818,-1,21,71.7143,0.740451,1,-1,55.0909,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,-1,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.460939,0,-1,76.1818,-1,21,71.7143,-1,0,-1,55.0909,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,-1,0,-1,78,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.366111,0,-1,76.1818,-1,21,71.7143,0.165365,0,-1,55.0909,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,0.265765,0,-1,78,-1,
17,45.3333,0.986209,0,-1,72.4545,-1,16,65.6667,0.954715,0,-1,76.1818,-1,21,71.7143,0.0316666,0,-1,55.0909,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,0.0927652,0,-1,78,-1,
17,45.3333,0.990404,0,-1,72.4545,-1,16,65.6667,1,0,-1,76.1818,-1,22,67.2857,0.599995,1,-1,54.5455,-1,11,54.75,0.999864,0,-1,72.9091,-1,12,49.3333,0.087562,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,-1,0,-1,76.1818,-1,22,67.2857,-1,0,-1,54.5455,-1,11,54.75,0.99987,0,-1,72.9091,-1,12,49.3333,0.0282441,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,-1,0,-1,76.1818,-1,22,67.2857,0.573312,0,-1,54.5455,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,1,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,-1,0,-1,76.1818,-1,22,67.2857,0.0479653,0,-1,54.5455,-1,11,54.75,0.999875,0,-1,72.9091,-1,12,49.3333,0.198087,0,-1,78,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,1,0,-1,76.1818,-1,23,64.8571,0.176706,1,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,0.115998,0,-1,78,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.464935,0,-1,76.1818,-1,23,64.8571,0.16548,0,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,12,49.3333,1,0,-1,78,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.996582,0,-1,76.1818,-1,23,64.8571,-1,0,-1,53,-1,11,54.75,0.999879,0,-1,72.9091,-1,12,49.3333,1,0,-1,78,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.996127,0,-1,76.1818,-1,23,64.8571,0.165427,0,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,13,44.5,0.0874837,1,-1,78.0909,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.983051,0,-1,76.1818,-1,23,64.8571,-1,0,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,13,44.5,-1,0,-1,78.0909,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,-1,0,-1,76.1818,-1,23,64.8571,-1,0,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,13,44.5,-1,0,-1,78.0909,-1,
17,45.3333,0.989837,0,-1,72.4545,-1,16,65.6667,0.455951,0,-1,76.1818,-1,23,64.8571,-1,0,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,13,44.5,-1,0,-1,78.0909,-1,
17,45.3333,0.995598,0,-1,72.4545,-1,16,65.6667,0.473385,0,-1,76.1818,-1,23,64.8571,0.16548,0,-1,53,-1,11,54.75,0.999881,0,-1,72.9091,-1,13,44.5,-1,0,-1,78.0909,-1,
17,45.3333,0.993569,0,-1,72.4545,-1,16,65.6667,0.461757,0,-1,76.1818,-1,23,64.8571,0.165282,0,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,14,42.25,0.846825,1,-1,78.0909,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,1,0,-1,76.1818,-1,23,64.8571,-1,0,-1,53,-1,11,54.75,0.999888,0,-1,72.9091,-1,15,62,0.891581,1,-1,78.0909,-1,
17,45.3333,0.954936,0,-1,72.4545,-1,16,65.6667,0.454622,0,-1,76.1818,-1,23,64.8571,-1,0,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,15,62,-1,0,-1,78.0909,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.938043,0,-1,76.1818,-1,23,64.8571,0.165282,0,-1,53,-1,11,54.75,0.999893,0,-1,72.9091,-1,15,62,-1,0,-1,78.0909,-1,
17,45.3333,0.957998,0,-1,72.4545,-1,16,65.6667,0.471256,0,-1,76.1818,-1,23,64.8571,-1,0,-1,53,-1,11,54.75,0.999895,0,-1,72.9091,-1,15,62,-1,0,-1,78.0909,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.91393,0,-1,76.1818,-1,23,64.8571,0.165418,0,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,16,44.6,0.992122,1,-1,78.0909,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.898813,0,-1,76.1818,-1,23,64.8571,0.16522,0,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,16,44.6,-1,0,-1,78.0909,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,1,0,-1,76.1818,-1,23,64.8571,0.111268,0,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,16,44.6,0.943983,0,-1,78.0909,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.999619,0,-1,76.1818,-1,23,64.8571,0.0843801,0,-1,53,-1,11,54.75,0.999897,0,-1,72.9091,-1,16,44.6,0.944377,0,-1,78.0909,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.999931,0,-1,76.1818,-1,23,64.8571,0.165211,0,-1,53,-1,11,54.75,0.0476456,0,-1,72.9091,-1,16,44.6,0.978512,0,-1,78.0909,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,-1,0,-1,76.1818,-1,23,64.8571,0.130829,0,-1,53,-1,11,54.75,0.115503,0,-1,72.9091,-1,17,43.4,0.98516,1,-1,78.0909,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,-1,0,-1,76.1818,-1,23,64.8571,-1,0,-1,53,-1,11,54.75,0.999898,0,-1,72.9091,-1,17,43.4,0.948244,0,-1,78.0909,-1,
17,45.3333,0.997564,0,-1,72.4545,-1,16,65.6667,0.47135,0,-1,76.1818,-1,23,64.8571,0.0284337,0,-1,53,-1,11,54.75,0.999904,0,-1,72.9091,-1,18,35.4,0.99467,1,-1,78.0909,-1,
17,45.3333,0.998445,0,0.838889,72.4545,0.8,16,65.6667,0.988319,0,0.938889,76.1818,1,23,64.8571,0.142128,0,0.715556,53,0.85,11,54.75,-1,0,0.878889,72.9091,1,19,53,0.981354,1,0.798889,78.0909,0.95,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.995594,0,-1,76.1818,-1,23,64.8571,0.115919,0,-1,53,-1,11,54.75,0.999908,0,-1,72.9091,-1,19,53,0.990449,0,-1,78.0909,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.987148,0,-1,76.1818,-1,23,64.8571,0.115935,0,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,19,53,-1,0,-1,78.0909,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,1,0,-1,76.1818,-1,23,64.8571,-1,0,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,19,53,-1,0,-1,78.0909,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.461089,0,-1,76.1818,-1,23,64.8571,0.0316924,0,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,19,53,0.994386,0,-1,78.0909,-1,
17,45.3333,0.995562,0,-1,72.4545,-1,16,65.6667,0.999678,0,-1,76.1818,-1,23,64.8571,0.161063,0,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,19,53,0.994756,0,-1,78.0909,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.478235,0,-1,76.1818,-1,23,64.8571,0.120118,0,-1,53,-1,11,54.75,0.999914,0,-1,72.9091,-1,19,53,0.988911,0,-1,78.0909,-1,
17,45.3333,0.960985,0,-1,72.4545,-1,16,65.6667,-1,0,-1,76.1818,-1,23,64.8571,-1,0,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,19,53,-1,0,-1,78.0909,-1,
17,45.3333,0.993205,0,-1,72.4545,-1,16,65.6667,-1,0,-1,76.1818,-1,23,64.8571,-1,0,-1,53,-1,11,54.75,0.999917,0,-1,72.9091,-1,19,53,-1,0,-1,78.0909,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,-1,0,-1,76.1818,-1,23,64.8571,0.116289,0,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,19,53,-1,0,-1,78.0909,-1,
17,45.3333,0.957522,0,-1,72.4545,-1,16,65.6667,0.468433,0,-1,76.1818,-1,23,64.8571,-1,0,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,19,53,-1,0,-1,78.0909,-1,
17,45.3333,0.999104,0,-1,72.4545,-1,16,65.6667,0.997648,0,-1,76.1818,-1,23,64.8571,-1,0,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,19,53,0.954818,0,-1,78.0909,-1,
17,45.3333,0.993792,0,-1,72.4545,-1,16,65.6667,0.999999,0,-1,76.1818,-1,23,64.8571,-1,0,-1,53,-1,11,54.75,0.999918,0,-1,72.9091,-1,19,53,-1,0,-1,78.0909,-1,
17,45.3333,0.960156,0,-1,72.4545,-1,16,65.6667,-1,0,-1,76.1818,-1,23,64.8571,-1,0,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,20,32.5,0.988714,1,-1,78.0909,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,-1,0,-1,76.1818,-1,23,64.8571,0.11596,0,-1,53,-1,11,54.75,-1,0,-1,72.9091,-1,21,31.6667,0.99892,1,-1,78.0909,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.470164,0,-1,76.1818,-1,24,58.8571,-1,1,-1,51.8182,-1,11,54.75,0.999926,0,-1,72.9091,-1,21,31.6667,0.995657,0,-1,78.0909,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.46059,0,-1,76.1818,-1,24,58.8571,0.766367,0,-1,51.8182,-1,11,54.75,-1,0,-1,72.9091,-1,21,31.6667,0.998326,0,-1,78.0909,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.471278,0,-1,76.1818,-1,24,58.8571,0.0284005,0,-1,51.8182,-1,11,54.75,-1,0,-1,72.9091,-1,21,31.6667,-1,0,-1,78.0909,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.464811,0,-1,76.1818,-1,24,58.8571,0.035931,0,-1,51.8182,-1,11,54.75,-1,0,-1,72.9091,-1,21,31.6667,0.992515,0,-1,78.0909,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.137356,0,-1,76.1818,-1,24,58.8571,0.389168,0,-1,51.8182,-1,11,54.75,-1,0,-1,72.9091,-1,21,31.6667,0.997911,0,-1,78.0909,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.999978,0,-1,76.1818,-1,24,58.8571,0.294672,0,-1,51.8182,-1,11,54.75,0.999928,0,-1,72.9091,-1,21,31.6667,0.680752,0,-1,78.0909,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.476349,0,-1,76.1818,-1,24,58.8571,0.143865,0,-1,51.8182,-1,11,54.75,-1,0,-1,72.9091,-1,21,31.6667,-1,0,-1,78.0909,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.465373,0,-1,76.1818,-1,24,58.8571,0.126697,0,-1,51.8182,-1,11,54.75,-1,0,-1,72.9091,-1,21,31.6667,0.753813,0,-1,78.0909,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.999637,0,-1,76.1818,-1,24,58.8571,-1,0,-1,51.8182,-1,11,54.75,-1,0,-1,72.9091,-1,21,31.6667,0.0916899,0,-1,78.0909,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.465175,0,-1,76.1818,-1,24,58.8571,0.115955,0,-1,51.8182,-1,11,54.75,0.99993,0,-1,72.9091,-1,21,31.6667,1,0,-1,78.0909,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,0.464229,0,-1,76.1818,-1,24,58.8571,-1,0,-1,51.8182,-1,11,54.75,-1,0,-1,72.9091,-1,21,31.6667,-1,0,-1,78.0909,-1,
17,45.3333,0.979881,0,-1,72.4545,-1,16,65.6667,0.474729,0,-1,76.1818,-1,24,58.8571,-1,0,-1,51.8182,-1,11,54.75,-1,0,-1,72.9091,-1,21,31.6667,0.999878,0,-1,78.0909,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.465014,0,-1,76.1818,-1,24,58.8571,-1,0,-1,51.8182,-1,11,54.75,0.999933,0,-1,72.9091,-1,21,31.6667,-1,0,-1,78.0909,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,-1,0,-1,76.1818,-1,24,58.8571,-1,0,-1,51.8182,-1,11,54.75,0.999935,0,-1,72.9091,-1,21,31.6667,-1,0,-1,78.0909,-1,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.999954,0,-1,76.1818,-1,24,58.8571,-1,0,-1,51.8182,-1,11,54.75,-1,0,-1,72.9091,-1,21,31.6667,-1,0,-1,78.0909,-1,
17,45.3333,1,0,0.838889,72.4545,0.8,16,65.6667,-1,0,0.938889,76.1818,1,24,58.8571,0.0907983,0,0.715556,51.8182,0.85,11,54.75,0.999936,0,0.878889,72.9091,1,21,31.6667,0.999476,0,0.787778,78.0909,0.9,
17,45.3333,1,0,-1,72.4545,-1,16,65.6667,0.465303,0,-1,76.1818,-1,24,58.8571,0.0695421,0,-1,51.8182,-1,11,54.75,0.999937,0,-1,72.9091,-1,21,31.6667,0.999896,0,-1,78.0909,-1,
17,45.3333,-1,0,-1,72.4545,-1,16,65.6667,1,0,-1,76.1818,-1,24,58.8571,0.161685,0,-1,51.8182,-1,11,54.75,0.999941,0,-1,72.9091,-1,21,31.6667,0.999811,0,-1,78.0909,-1,
